Stock1,Stock2
3.76921554,3.37209048
3.76944601,3.37238906
3.76839906,3.37176587
3.76612719,3.37012988
3.76381345,3.36716016
3.76765965,3.37088487
3.76711652,3.36962212
3.76812212,3.36887608
3.77208542,3.37214579
3.77162569,3.3708257
3.77697852,3.37550815
3.77999237,3.37814525
3.77997363,3.37793428
3.78167928,3.37817434
3.78158378,3.37734268
3.78473138,3.37809433
3.78500007,3.37861045
3.7833711,3.37805796
3.78357059,3.37831067
3.78538394,3.38008274
3.78551917,3.38009903
3.78679329,3.37965354
3.78739954,3.38014428
3.78646464,3.37920396
3.7868387,3.37856141
3.78885181,3.38063086
3.79027601,3.38033247
3.77896407,3.37236511
3.78212347,3.37396334
3.78416779,3.37689253
3.78771687,3.37912777
3.78807712,3.37992524
3.78979358,3.38100491
3.79275998,3.38292972
3.79310489,3.38306457
3.79261508,3.38254112
3.79228801,3.38234129
3.79565969,3.385617
3.79974019,3.38722426
3.79904265,3.38669511
3.79761788,3.38548651
3.7991599,3.3861671
3.800838,3.3862831
3.79294611,3.3859225
3.79066931,3.38549724
3.79381622,3.38745212
3.7920336,3.38701945
3.7899683,3.38604571
3.78899938,3.38616888
3.79511568,3.38977898
3.79155241,3.38686088
3.79476331,3.38660775
3.79495416,3.38640978
3.79693841,3.38708714
3.79568193,3.38722426
3.78863636,3.38370409
3.79479536,3.38751262
3.78847595,3.38376152
3.78819808,3.3844269
3.78604547,3.3854293
3.78893584,3.38605999
3.78457878,3.38197199
3.78909256,3.38474398
3.79073471,3.38514671
3.79192212,3.38480665
3.7966555,3.38796791
3.79757497,3.38878125
3.80019933,3.39080621
3.80033415,3.39078325
3.8023844,3.39104278
3.80516362,3.39336985
3.80550086,3.39330314
3.80534791,3.39314333
3.80691291,3.39268113
3.80700503,3.3939488
3.80772102,3.39407151
3.80496973,3.3936489
3.80445839,3.39306603
3.80264513,3.3927497
3.80365783,3.39381203
3.80363803,3.39402593
3.80211255,3.39307658
3.80288041,3.3938962
3.80507723,3.39461101
3.80417079,3.39356117
3.80293305,3.39340321
3.79357179,3.38707111
3.79633561,3.38762471
3.80210501,3.39196489
3.80161017,3.39174821
3.80243916,3.39236451
3.79392372,3.38560806
3.79354803,3.38481023
3.79331044,3.38531486
3.7991668,3.38961079
3.79784967,3.38810831
3.79735965,3.38720646
3.79696544,3.38793236
3.79816844,3.38814385
3.79947082,3.38850972
3.8040242,3.39050943
3.80812046,3.39298697
3.80857082,3.3938471
3.80451902,3.39055537
3.80572576,3.39191205
3.80603541,3.39183454
3.80347009,3.39118749
3.80836359,3.39586958
3.8098478,3.39732809
3.81024529,3.39765676
3.80814883,3.39717846
3.80945668,3.39797996
3.80987203,3.39861178
3.81032125,3.3990937
3.80996621,3.39936909
3.80771696,3.39804423
3.80800289,3.39832549
3.80417966,3.3973594
3.80483157,3.39739071
3.80977916,3.39916126
3.80979195,3.3996841
3.81264334,3.40129023
3.81402906,3.40296944
3.81502689,3.403906
3.815221,3.40444713
3.81857952,3.40689258
3.81889728,3.40642606
3.81820807,3.40564171
3.81870415,3.40664917
3.81977747,3.4074317
3.81898492,3.40669854
3.81992542,3.40707973
3.82112032,3.40783942
3.82109803,3.40813138
3.82113475,3.40845367
3.81987742,3.40859608
3.82145129,3.41081265
3.81867645,3.40908398
3.81944061,3.40978608
3.81716129,3.4077562
3.81668995,3.40830782
3.82615647,3.41179978
3.82600738,3.41041109
3.82786468,3.41082108
3.82714496,3.41151196
3.82704214,3.41159446
3.83023185,3.41293742
3.83164201,3.4134892
3.83044623,3.41340707
3.83181349,3.41403359
3.82930699,3.4123967
3.82936425,3.4120067
3.82979248,3.41243367
3.82852263,3.41142945
3.82647715,3.40902302
3.83208015,3.41256806
3.83140837,3.41142608
3.83191518,3.41197979
3.83648109,3.41481129
3.83678981,3.41448533
3.83816627,3.41537739
3.837495,3.41521047
3.83962635,3.41946669
3.83406384,3.4193063
3.83720763,3.42284909
3.83553775,3.42196898
3.83093302,3.42151179
3.83008865,3.41988474
3.83099775,3.41983519
3.83332819,3.42110684
3.83506118,3.42349163
3.83727776,3.42488
3.83647097,3.42555215
3.83732324,3.4253467
3.83610438,3.42357516
3.8411454,3.42745527
3.84477282,3.42977811
3.84284941,3.42837294
3.84266914,3.42801324
3.84294357,3.42887473
3.84260674,3.4286757
3.84112474,3.42821581
3.84131817,3.42855916
3.8419948,3.42935494
3.83906241,3.42709806
3.84552592,3.43068928
3.84914474,3.4334594
3.84990504,3.43520551
3.85348892,3.43824956
3.85475468,3.43897089
3.85513012,3.43953637
3.85452283,3.43905308
3.85804247,3.44209705
3.86100003,3.44501852
3.8587591,3.44348516
3.86322052,3.44755492
3.8630878,3.44685237
3.86548182,3.44875268
3.86970273,3.45224198
3.87275571,3.45318528
3.87011467,3.45294199
3.86988619,3.45320363
3.87539525,3.45831597
3.87311765,3.45538244
3.86937724,3.45062318
3.86990494,3.45083547
3.86840107,3.45055393
3.85979555,3.44124411
3.84307885,3.42307212
3.85222862,3.43058133
3.84831107,3.42840371
3.83104774,3.411788
3.83724048,3.41822669
3.84397736,3.42422807
3.84593542,3.42536138
3.85391834,3.43114334
3.86072301,3.4363535
3.85970677,3.43651567
3.85939711,3.43397134
3.85843072,3.43157764
3.85794069,3.43200026
3.8655416,3.43890609
3.87048935,3.4439823
3.86512471,3.43842842
3.86171418,3.43358264
3.85615832,3.42775705
3.86080919,3.42995404
3.86514545,3.43471897
3.86758592,3.43586347
3.86903507,3.43565329
3.87086897,3.43758728
3.87856832,3.44506996
3.88014564,3.44451633
3.87569834,3.44174382
3.8748765,3.43925056
3.87400261,3.43891083
3.87401712,3.43965001
3.86594686,3.43343699
3.86713147,3.43408005
3.86600895,3.43327848
3.85531801,3.42221053
3.84464303,3.4130079
3.85856968,3.42464483
3.84564429,3.41707625
3.84193669,3.41580773
3.84901626,3.42174702
3.83696432,3.41193605
3.84143956,3.41738034
3.8477028,3.42237477
3.84982158,3.42534507
3.83979909,3.41571936
3.84200605,3.417166
3.85090955,3.42437031
3.84935982,3.42196404
3.85371342,3.42553259
3.85166493,3.42427712
3.85468732,3.42778462
3.862197,3.43239038
3.86303958,3.43275129
3.85962218,3.43025732
3.85407091,3.42653403
3.85300425,3.42655843
3.84555381,3.42070809
3.84533002,3.42150521
3.85239947,3.42601325
3.85246779,3.42649662
3.84919023,3.42292618
3.85313217,3.42403181
3.8513134,3.42089103
3.8505329,3.41991116
3.85791237,3.42543966
3.86124817,3.42693884
3.86134918,3.42682345
3.86569073,3.43100814
3.8695233,3.43505881
3.86940071,3.43579979
3.86989557,3.43618333
3.86638364,3.4332016
3.86913194,3.43496151
3.86820169,3.43458966
3.8665437,3.43344499
3.8688818,3.43664122
3.86796573,3.43527725
3.87075261,3.43668571
3.87066312,3.43580616
3.87121379,3.43478121
3.86903155,3.42972968
3.87288143,3.4352087
3.87169667,3.43221062
3.87819595,3.43689699
3.88118259,3.43883811
3.88297169,3.43914314
3.88588342,3.44284806
3.88281302,3.44253778
3.88340646,3.44389324
3.8842248,3.44435713
3.88670444,3.44511359
3.88624813,3.44336157
3.88991992,3.44443361
3.8890988,3.44399168
3.88913524,3.44306732
3.88793166,3.44131644
3.89106388,3.44205938
3.88722052,3.43929479
3.88608557,3.44010269
3.87691089,3.43410083
3.87861542,3.43505721
3.87186937,3.43130425
3.8752743,3.43397933
3.87565729,3.43430857
3.87896333,3.43563895
3.87521584,3.43348501
3.88003745,3.43721291
3.88583541,3.44088076
3.889649,3.44469575
3.88981695,3.44620153
3.88742655,3.44310959
3.8934244,3.44689272
3.89353873,3.44736117
3.89241297,3.44691445
3.89515282,3.44863677
3.89511523,3.44957404
3.893501,3.4478539
3.89321786,3.44744178
3.89441964,3.44823932
3.89435871,3.45031071
3.89939585,3.45424558
3.89499025,3.45292669
3.88859617,3.45006734
3.88252454,3.44756112
3.88489671,3.44967737
3.8869017,3.44922531
3.89224435,3.4513596
3.89276279,3.45337186
3.89540486,3.45490581
3.89672789,3.4561306
3.89698507,3.45601663
3.89717497,3.45539005
3.89426676,3.4522895
3.89319065,3.45054624
3.89602384,3.45331222
3.89065124,3.44999801
3.89245748,3.45342384
3.89300289,3.45486467
3.89326284,3.45591784
3.89537668,3.45681528
3.89702746,3.45664231
3.89644133,3.4559072
3.90014747,3.45859102
3.90406064,3.46190952
3.90471771,3.46202644
3.90900425,3.46449551
3.90786047,3.46256719
3.90899622,3.46262557
3.90801562,3.46190652
3.9028277,3.46068741
3.89887486,3.45909833
3.8977667,3.45813604
3.89895324,3.45895949
3.90159289,3.46058065
3.90059814,3.46073552
3.90383362,3.46302353
3.90363468,3.46314315
3.89739559,3.46071748
3.90070078,3.46304297
3.90036931,3.46358693
3.90461981,3.46697877
3.90238151,3.4668187
3.9027234,3.46528914
3.90349532,3.46472198
3.90256689,3.46329113
3.90536245,3.46448955
3.90559892,3.46448657
3.90511018,3.46606499
3.90306556,3.4658927
3.90444991,3.46620159
3.89649921,3.46263904
3.89145104,3.46023161
3.88851365,3.46006
3.88862985,3.45944376
3.87052388,3.44493123
3.86504828,3.43590327
3.87488114,3.44202956
3.87103207,3.43945744
3.88340532,3.44869396
3.88324681,3.44858421
3.87419993,3.44228845
3.87209972,3.44213157
3.87324094,3.4402603
3.87142931,3.43785992
3.85177186,3.42424442
3.86441258,3.43225877
3.85535013,3.4246677
3.84820698,3.42180951
3.85501309,3.42856078
3.86367372,3.43324805
3.87122606,3.4378092
3.86670017,3.43505721
3.86503583,3.43748261
3.86781855,3.44019253
3.87913891,3.44930712
3.87684573,3.44821611
3.86963648,3.44420255
3.85738497,3.4355609
3.85738497,3.43491684
3.85347858,3.43161783
3.86087859,3.43619446
3.8602104,3.43715895
3.84686141,3.42987012
3.83940388,3.42191473
3.84337295,3.4232344
3.84129564,3.42037828
3.85014672,3.42707207
3.85019885,3.4284863
3.86282224,3.43835087
3.86171836,3.43739537
3.86513597,3.44093583
3.87166107,3.44566179
3.85481778,3.43137342
3.85662378,3.43071183
3.84318604,3.42046405
3.84636928,3.42122869
3.84706836,3.4210739
3.85115496,3.4234212
3.84943968,3.42333436
3.83951953,3.414965
3.82954369,3.40584816
3.83148008,3.40588569
3.82196069,3.3991474
3.81480742,3.39224308
3.8016088,3.38320837
3.79189547,3.3712711
3.81653029,3.39229236
3.81819223,3.39599523
3.81852412,3.3954557
3.82185925,3.39912835
3.8238614,3.39967891
3.81046775,3.3887919
3.82858643,3.40345341
3.83400529,3.40648738
3.83866023,3.41067771
3.842427,3.41245383
3.84423293,3.41441174
3.84332499,3.41434818
3.83922154,3.41205883
3.84657399,3.41669042
3.84724496,3.41765434
3.85030675,3.42093882
3.85474497,3.42662673
3.84635938,3.42043436
3.84669393,3.42139002
3.8496319,3.42198706
3.85520771,3.4256581
3.85038154,3.42223681
3.84684967,3.42160393
3.8563107,3.42830491
3.86223517,3.43202275
3.86116806,3.43241285
3.86614196,3.43534579
3.86935377,3.43738586
3.86777851,3.43641869
3.86262922,3.43233582
3.86321576,3.43262941
3.8637926,3.43293724
3.8700889,3.43849963
3.87042615,3.43981094
3.8708105,3.43865783
3.87346069,3.44335688
3.87429449,3.4440073
3.87442789,3.44477841
3.87272194,3.44324421
3.87665307,3.44601962
3.87820343,3.44655425
3.87790668,3.44621086
3.8782063,3.44597452
3.87694087,3.44474566
3.88054779,3.44772999
3.87952996,3.44604139
3.8794606,3.44554972
3.87540393,3.44270705
3.87048935,3.43916368
3.86970918,3.43823689
3.87841034,3.44456002
3.88030071,3.44584074
3.88328716,3.44884849
3.88257633,3.44847134
3.88584331,3.45063087
3.88730666,3.45223738
3.88783945,3.45218065
3.88812162,3.45090006
3.89425845,3.45558786
3.88324511,3.44726814
3.8829535,3.44690358
3.88601217,3.45001188
3.88328545,3.44799015
3.88474836,3.44954628
3.88814129,3.45246114
3.8937013,3.45745647
3.89479718,3.45746405
3.89738239,3.45839609
3.89717497,3.45930049
3.89974884,3.4613094
3.90057903,3.46176406
3.89813695,3.45912097
3.90114434,3.46062877
3.90022289,3.46064531
3.90222923,3.46350628
3.90178569,3.46323284
3.90310247,3.463454
3.90287713,3.46246538
3.90298466,3.46315062
3.90391816,3.46358992
3.90959988,3.46741274
3.90859277,3.46645981
3.90882214,3.46629955
3.91030203,3.4683296
3.9111251,3.46879469
3.90823778,3.46920768
3.90577646,3.46593726
3.90508154,3.46501384
3.911903,3.46917967
3.90973196,3.46723358
3.90111816,3.46000279
3.90000206,3.45930502
3.89820888,3.45799083
3.89855735,3.45960355
3.88349223,3.44899524
3.88843168,3.45246267
3.89332614,3.45499112
3.89751988,3.4588372
3.89300011,3.45629466
3.88662494,3.45335351
3.89129878,3.4570276
3.88934877,3.45579926
3.88242663,3.45059394
3.88292336,3.45118138
3.8812334,3.44752857
3.87779219,3.44451633
3.87896506,3.44542671
3.87233986,3.4396579
3.86528287,3.43845532
3.87662884,3.44766493
3.87941016,3.45119521
3.88170127,3.45385171
3.88885878,3.45838702
3.89338277,3.46040617
3.89334946,3.46025419
3.89168907,3.45936836
3.89415705,3.46114422
3.8919086,3.46044378
3.89459406,3.46084825
3.90057903,3.46504808
3.90240108,3.46634259
3.90586817,3.47043695
3.90480802,3.46988973
3.90339931,3.46913691
3.89678628,3.464993
3.89817484,3.46445676
3.90133624,3.46611399
3.9034286,3.46860724
3.90801079,3.47192655
3.90897212,3.47319637
3.91223428,3.47651572
3.91178542,3.47573074
3.90839815,3.47362563
3.9107167,3.47416234
3.91394783,3.47611687
3.91360407,3.47710823
3.91614536,3.47911011
3.91688487,3.47918647
3.91501973,3.47770571
3.91302983,3.47485994
3.91419713,3.47641278
3.91097053,3.47372194
3.91403306,3.4749487
3.91652764,3.4779124
3.92020162,3.47994366
3.91585025,3.47765222
3.92065595,3.48084883
3.91872895,3.48014641
3.91769505,3.47902508
3.91251007,3.47427164
3.90908083,3.4703458
3.90331088,3.46717137
3.88795695,3.45404258
3.8939431,3.45965932
3.89557889,3.45999224
3.90521067,3.4680651
3.90086614,3.46518202
3.89561092,3.45995761
3.90397721,3.46632182
3.89064118,3.45341008
3.89023206,3.45447898
3.89740659,3.46069943
3.90324251,3.46592538
3.90028846,3.46247437
3.90418574,3.46604123
3.90262233,3.46582139
3.88940088,3.45440425
3.89507652,3.45914813
3.89359256,3.45775477
3.89525012,3.46058817
3.90164301,3.46606351
3.90107017,3.46634259
3.89620424,3.46333596
3.90183306,3.46801927
3.90938645,3.47363293
3.90864959,3.47402822
3.90781107,3.4739874
3.9076349,3.47412736
3.91220505,3.47725587
3.91352087,3.47850445
3.9125786,3.47818975
3.91134621,3.47682583
3.9130728,3.47794563
3.91261471,3.47809443
3.91290618,3.4781031
3.90943139,3.47597175
3.90915257,3.47592965
3.90274404,3.47225899
3.90727051,3.47492542
3.90475124,3.47386927
3.89980026,3.47155426
3.90305416,3.4737409
3.898104,3.46838426
3.89127256,3.46053854
3.89609943,3.463987
3.9021373,3.47011782
3.9007106,3.46816855
3.89341663,3.46135744
3.89783265,3.4652936
3.90040974,3.46807101
3.90617552,3.47279593
3.90572304,3.47219311
3.91108886,3.47649542
3.90977954,3.47562616
3.91152248,3.47682439
3.90792383,3.47511889
3.91184926,3.47809299
3.90871551,3.47654036
3.9095448,3.4777751
3.91306113,3.47860834
3.91609162,3.48037349
3.92043588,3.48279072
3.91786508,3.48242906
3.91928629,3.48383967
3.91867815,3.48252487
3.92357557,3.48670103
3.9259924,3.48830671
3.92606861,3.48779145
3.92482853,3.48809644
3.92606037,3.48928051
3.92815559,3.49039115
3.92759002,3.48953804
3.92870763,3.49021701
3.92850339,3.49052592
3.92834566,3.49088932
3.93150008,3.49421862
3.93196307,3.49443707
3.93301427,3.49417965
3.93078251,3.49254528
3.9297361,3.49185735
3.93043348,3.49280088
3.93613608,3.4960491
3.93691217,3.49700156
3.93977776,3.49881074
3.93779212,3.49706517
3.93287895,3.49330048
3.93047222,3.490408
3.93281204,3.49314564
3.93301629,3.49379671
3.93734384,3.49774629
3.93559946,3.49637051
3.93531476,3.49589385
3.9372194,3.49715504
3.94038299,3.50086331
3.94125694,3.50089483
3.94518438,3.50398804
3.945634,3.50413363
3.94584904,3.50394586
3.94876593,3.50587817
3.95060628,3.50802039
3.9516119,3.50839638
3.95196276,3.50831151
3.9553216,3.51053295
3.95456184,3.51054769
3.95162841,3.50802982
3.95291831,3.50930739
3.9586685,3.51293108
3.95524361,3.50985415
3.95767719,3.51138598
3.95753929,3.51016685
3.96043462,3.51229074
3.96394971,3.51517152
3.96278875,3.51392974
3.96726381,3.51694898
3.96620417,3.51629073
3.96655001,3.51710216
3.97114266,3.52072059
3.97261656,3.52239467
3.97177713,3.52124141
3.97237735,3.52136694
3.97324242,3.52186218
3.96917866,3.51791736
3.96091341,3.51103131
3.96706474,3.51537571
3.96732141,3.51499908
3.96843298,3.51635818
3.96146571,3.50859974
3.96723899,3.51173902
3.97625687,3.51819666
3.97812023,3.52305547
3.9810095,3.52449738
3.97866021,3.52214547
3.98355367,3.52531567
3.98402928,3.52604836
3.98793248,3.52884603
3.98730733,3.52813736
3.98816551,3.52893726
3.98823512,3.52766727
3.99198675,3.52970619
3.98904737,3.52804595
3.98121089,3.5234538
3.96479121,3.50864955
3.95257984,3.4952959
3.95331357,3.4936518
3.93280241,3.47403551
3.93284752,3.47044283
3.95192784,3.4899908
3.93872432,3.47760884
3.95511457,3.49556099
3.94144186,3.48057317
3.93326553,3.47310287
3.90040427,3.43878909
3.92138731,3.45972863
3.9004791,3.43796924
3.85744106,3.39456374
3.89624394,3.43313272
3.83913789,3.3776941
3.86538709,3.40298146
3.84446723,3.37986729
3.85434127,3.3819071
3.83755814,3.36265586
3.83636653,3.34974363
3.87027863,3.38869253
3.86830933,3.39367346
3.89195761,3.41996731
3.87519906,3.40508499
3.89065292,3.41940221
3.88649637,3.41239166
3.86691204,3.39278486
3.87432581,3.40258806
3.86764895,3.39596382
3.89835434,3.42548205
3.89692616,3.4247853
3.90799683,3.43932954
3.91134834,3.44557618
3.91341221,3.44116549
3.93022239,3.45424405
3.92392654,3.44456938
3.93106917,3.44708823
3.93702314,3.45857138
3.9325108,3.45073549
3.91714984,3.43720497
3.92918281,3.447051
3.9291506,3.44681667
3.9362382,3.45281953
3.9410222,3.45916322
3.93488864,3.4568805
3.95010722,3.46827494
3.94887978,3.4642555
3.93474835,3.45189538
3.94005356,3.45373714
3.94493253,3.45764577
3.94715865,3.45460403
3.95325989,3.4595719
3.96005769,3.46683797
3.96342608,3.46691505
3.95436554,3.45790006
3.94758908,3.45024911
3.95151819,3.45522565
3.95494453,3.45692752
3.96542891,3.47039726
3.96308389,3.4658199
3.97200741,3.47299181
3.9677763,3.46960261
3.96962975,3.47062362
3.97035711,3.4759282
3.97369853,3.48232036
3.97169278,3.48140393
3.97726026,3.48348887
3.98009659,3.48511498
3.98264972,3.48866632
3.9860059,3.49455391
3.98298587,3.49308843
3.99184959,3.50432539
3.99671914,3.50952375
3.99798673,3.50612333
4.00088289,3.50380974
3.97739113,3.47742515
3.98176471,3.48306069
3.98793516,3.48665572
3.99545398,3.49481389
3.99609688,3.49324748
3.99751962,3.49350545
3.99765369,3.49104496
4.00244556,3.49385661
4.00566818,3.49572329
3.99603728,3.48434683
4.00073767,3.48908057
3.9893261,3.4784294
3.99449972,3.48476094
4.00254488,3.49140232
4.0066641,3.49357794
4.00892492,3.49554573
4.01843626,3.50238888
4.01468389,3.49766484
4.02087898,3.50105104
4.02315983,3.4985931
4.02601982,3.50311489
4.01665066,3.49902965
4.0207167,3.50481327
4.02327263,3.50873975
4.02010552,3.50725797
4.02132122,3.50849336
4.03209834,3.51212917
4.02858589,3.51285776
4.02963251,3.51534654
4.01959064,3.50996288
4.01549304,3.50726607
4.02268689,3.51046592
4.01712061,3.50764542
4.02296173,3.51300973
4.02480614,3.51137795
4.03121733,3.51469648
4.03753805,3.51780401
4.03906377,3.51936984
4.04132951,3.5221533
4.04563861,3.5249359
4.04182597,3.52521071
4.0401417,3.52640002
4.03273236,3.52292521
4.04187567,3.52896167
4.04306741,3.5280717
4.04215401,3.52799703
4.04648463,3.52917232
4.04963815,3.53017151
4.04713696,3.52825447
4.05172927,3.5296241
4.05353172,3.531116
4.05613158,3.53545616
4.05942974,3.53701522
4.06688698,3.54142072
4.06540566,3.5421467
4.06802362,3.54506082
4.07097788,3.54410651
4.07699232,3.54736236
4.08121909,3.55398492
4.05911261,3.53845559
4.05358278,3.53490904
4.03533727,3.52268414
4.046946,3.53134605
4.03820633,3.52364113
4.03557181,3.52387258
4.04362356,3.52937132
4.04884251,3.53163217
4.04338075,3.52962154
4.0378359,3.52595263
4.03315344,3.52106875
4.03257041,3.51601417
4.03995477,3.5205582
4.02665541,3.51013197
4.0282568,3.51142745
4.03796644,3.51831122
4.04600831,3.52525218
4.04474549,3.52315704
4.04795635,3.52672687
4.05409611,3.52901948
4.04434452,3.52484252
4.05432534,3.53257986
4.047454,3.52646205
4.05555415,3.53395626
4.05770337,3.53741986
4.06370631,3.54122093
4.0746797,3.54829358
4.07422748,3.54554585
4.0707296,3.54265989
4.0687004,3.54199587
4.06712891,3.54205446
4.05989952,3.53490397
4.06132013,3.53695216
4.06011928,3.53599754
4.06092475,3.5382582
4.06251731,3.53975212
4.05533781,3.5316028
4.05809752,3.5302868
4.04158492,3.51468453
4.0486589,3.51984243
4.03788804,3.51454244
4.03971584,3.51985948
4.04768638,3.52752164
4.06411266,3.53699252
4.07521582,3.54536279
4.07537284,3.54523782
4.06869706,3.55028952
4.0627271,3.54968116
4.07138228,3.55299169
4.06854169,3.54863629
4.07295868,3.55450733
4.0764267,3.55953678
4.07552287,3.55745066
4.07194089,3.55239928
4.07571882,3.55410982
4.07390046,3.55114979
4.07483947,3.55359057
4.08051068,3.5605534
4.08258433,3.55986475
4.08656803,3.56090447
4.08631497,3.55890408
4.09184662,3.5637717
4.0916448,3.5645489
4.09262171,3.56427775
4.09566545,3.56809842
4.09760259,3.56725699
4.09977626,3.56846574
4.0912782,3.56499964
4.09362513,3.56444117
4.09264592,3.56389145
4.09482178,3.56199411
4.10020024,3.56756978
4.10237161,3.56833903
4.10601231,3.57083237
4.10570225,3.56930484
4.10525532,3.56760504
4.10747861,3.56670376
4.10622865,3.56702754
4.10737043,3.56856075
4.11057018,3.57233246
4.10891056,3.57136405
4.10957855,3.57194629
4.11019496,3.57473368
4.10375071,3.56827801
4.10785279,3.57134308
4.10519636,3.5738158
4.11619184,3.58021653
4.12063907,3.5825951
4.11515868,3.57973902
4.11635632,3.57991958
4.11822999,3.58090674
4.11769014,3.57927357
4.11389324,3.57613971
4.12048114,3.579659
4.12895632,3.58566937
4.13132701,3.5858069
4.1317168,3.58449745
4.13468667,3.58606494
4.1343703,3.58541786
4.12289056,3.57412043
4.12506336,3.57833888
4.11629851,3.56986996
4.12721465,3.57678578
4.13394683,3.58278015
4.13387536,3.58321805
4.13917798,3.58790619
4.14164728,3.58959555
4.14574445,3.59279721
4.14636683,3.59231336
4.14527505,3.59216343
4.14692671,3.59288482
4.14907956,3.59492597
4.14759904,3.59467867
4.14505618,3.5945395
4.14193115,3.59261749
4.14221609,3.59181117
4.13139569,3.58843979
4.12921281,3.58898504
4.13347408,3.59388724
4.11791497,3.58312393
4.12032216,3.58105604
4.13318207,3.59126723
4.12576712,3.58774351
4.11386818,3.58203153
4.10460557,3.57616506
4.11126756,3.58455058
4.10068616,3.58221682
4.1164025,3.58832102
4.11623671,3.59093207
4.12706169,3.59542347
4.12449966,3.59586422
4.1290357,3.59867453
4.12941821,3.59799229
4.1311437,3.59924098
4.11780704,3.59278279
4.12107505,3.59252095
4.12637626,3.59556125
4.12148434,3.59223451
4.11266833,3.58985358
4.11319706,3.59212344
4.11855306,3.59928687
4.11593154,3.59890973
4.11545707,3.59753613
4.12211327,3.59910654
4.12969344,3.60421201
4.13689774,3.61043764
4.13666921,3.61001463
4.13636665,3.61065484
4.14080051,3.61248398
4.14302074,3.61582385
4.14144977,3.61573864
4.14600704,3.6171671
4.14169554,3.61538816
4.14732875,3.62017979
4.14774865,3.62174423
4.14347603,3.61943353
4.13944678,3.61646921
4.14458106,3.62049209
4.14045807,3.61647341
4.14664919,3.62119394
4.15041194,3.62196727
4.14891777,3.62187392
4.14770816,3.62150655
4.1486813,3.62443371
4.14496878,3.62129783
4.1428623,3.62248965
4.13460736,3.61957955
4.13297716,3.61988499
4.13458634,3.62341677
4.13837344,3.62660723
4.12716508,3.62205126
4.12676209,3.6182678
4.11500041,3.6088511
4.11809898,3.61410591
4.12807537,3.62053684
4.12642528,3.61943666
4.12397048,3.6157218
4.12384315,3.6144416
4.131482,3.61900145
4.12939951,3.61866091
4.1354879,3.62294414
4.13536072,3.62202015
4.13792351,3.62283444
4.13786913,3.62334028
4.1382629,3.62367407
4.13787546,3.62346018
4.13850259,3.62408812
4.13400202,3.62250933
4.14033486,3.62632907
4.14244328,3.62598293
4.1437924,3.62605896
4.14338176,3.62526614
4.14675824,3.62728186
4.14827619,3.62812725
4.15149672,3.62891487
4.14838237,3.62804033
4.14735721,3.62569306
4.15110466,3.62550383
4.14706943,3.61976617
4.15049486,3.62580513
4.15391451,3.62802499
4.15447662,3.62755428
4.157448,3.63007073
4.15716623,3.63151479
4.16138328,3.63251904
4.1622157,3.63263948
4.16148629,3.63321589
4.1620378,3.63547771
4.1655212,3.63872281
4.16624179,3.63784383
4.16628384,3.63930018
4.16315481,3.63556617
4.16737406,3.64043671
4.16829826,3.64193295
4.16665653,3.64040292
4.16568789,3.64090856
4.16265789,3.63948948
4.15918326,3.63620295
4.15457551,3.62925563
4.16133446,3.63579126
4.16530221,3.63935598
4.16686212,3.64023092
4.1713458,3.64461483
4.17145468,3.6456482
4.16615115,3.64359676
4.16916226,3.64351584
4.1696233,3.64533874
4.16650945,3.64298457
4.16675771,3.64218347
4.16912431,3.64573167
4.16969001,3.64371515
4.17304401,3.64631549
4.1713098,3.64704244
4.17202407,3.64663405
4.16991209,3.64706496
4.16923757,3.64813549
4.17073859,3.64941567
4.17093318,3.65011316
4.17007857,3.6512499
4.16602079,3.64817259
4.16214335,3.64347933
4.16261787,3.64402478
4.16775023,3.64754629
4.17442762,3.65123245
4.17666415,3.65188154
4.17730154,3.65284466
4.17451946,3.65030752
4.17982458,3.65411587
4.18372213,3.65598218
4.1835329,3.65539586
4.1849576,3.65553124
4.18557558,3.65676399
4.18649073,3.65661847
4.1867962,3.65514132
4.18431204,3.65456829
4.18322,3.65256348
4.17942223,3.64919656
4.17913741,3.65018412
4.17718315,3.6476812
4.18074303,3.65134587
4.1813267,3.65067171
4.17736246,3.64669675
4.1677278,3.63926032
4.16868601,3.63890738
4.17309444,3.64302212
4.17760113,3.64826045
4.17747012,3.6488945
4.17522093,3.64768707
4.16276389,3.63875175
4.16174044,3.6394327
4.15982517,3.63422932
4.16336118,3.63919155
4.15398185,3.63351491
4.15938159,3.63806174
4.16142521,3.63983996
4.16595678,3.64342899
4.16374382,3.64259706
4.16095448,3.63960501
4.16034606,3.63855415
4.16350843,3.63986484
4.17094871,3.64721274
4.17310873,3.65044061
4.17672226,3.6519038
4.17981281,3.65510288
4.17960004,3.65669124
4.18229194,3.6579904
4.178695,3.65752433
4.18260608,3.65958156
4.1828627,3.66037116
4.1828664,3.65817172
4.18887563,3.66241971
4.19028659,3.66326547
4.193011,3.66404653
4.19450324,3.66564196
4.19897527,3.66843904
4.20249676,3.67025142
4.20334815,3.67186956
4.20364091,3.67225491
4.20102932,3.67073277
4.19375637,3.66714557
4.19601803,3.66738477
4.20032947,3.67051025
4.20013474,3.67050561
4.20340987,3.67218101
4.20198589,3.67104967
4.20394922,3.67251717
4.20567631,3.67190931
4.20015967,3.67051859
4.19797322,3.67123766
4.19989855,3.67223275
